
 ** midas Gen Time-history Output Data ** 
_____________________________________________

 
 NODE ,     1  Displacement History       UNIT SYSTEM ..: m, kN, sec 
----------------------------------- 

  TIME        DX           DY           DZ           RX           RY           RZ 
 22.730   -1.292e-05    0.000e+00   -2.359e-08    0.000e+00    2.243e-05    0.000e+00
 22.740   -9.564e-06    0.000e+00    8.121e-09    0.000e+00    2.320e-05    0.000e+00
 22.750   -6.283e-06    0.000e+00    4.303e-08    0.000e+00    2.402e-05    0.000e+00
 22.760   -3.505e-06    0.000e+00    7.063e-08    0.000e+00    2.469e-05    0.000e+00
 22.770   -1.962e-06    0.000e+00    8.242e-08    0.000e+00    2.499e-05    0.000e+00
 22.780   -2.402e-06    0.000e+00    7.558e-08    0.000e+00    2.484e-05    0.000e+00
 22.790   -5.335e-06    0.000e+00    5.168e-08    0.000e+00    2.423e-05    0.000e+00
 22.800   -1.067e-05    0.000e+00    1.454e-08    0.000e+00    2.323e-05    0.000e+00
 22.810   -1.767e-05    0.000e+00   -3.130e-08    0.000e+00    2.197e-05    0.000e+00
 22.820   -2.522e-05    0.000e+00   -8.160e-08    0.000e+00    2.059e-05    0.000e+00
 22.830   -3.219e-05    0.000e+00   -1.312e-07    0.000e+00    1.927e-05    0.000e+00
 22.840   -3.773e-05    0.000e+00   -1.738e-07    0.000e+00    1.816e-05    0.000e+00
 22.850   -4.125e-05    0.000e+00   -2.028e-07    0.000e+00    1.742e-05    0.000e+00
 22.860   -4.219e-05    0.000e+00   -2.125e-07    0.000e+00    1.720e-05    0.000e+00
 22.870   -4.021e-05    0.000e+00   -1.996e-07    0.000e+00    1.755e-05    0.000e+00
 22.880   -3.537e-05    0.000e+00   -1.653e-07    0.000e+00    1.847e-05    0.000e+00
 22.890   -2.824e-05    0.000e+00   -1.138e-07    0.000e+00    1.984e-05    0.000e+00
 22.900   -1.988e-05    0.000e+00   -5.294e-08    0.000e+00    2.146e-05    0.000e+00
 22.910   -1.168e-05    0.000e+00    7.830e-09    0.000e+00    2.305e-05    0.000e+00
 22.920   -5.160e-06    0.000e+00    5.816e-08    0.000e+00    2.436e-05    0.000e+00
 22.930   -1.410e-06    0.000e+00    8.894e-08    0.000e+00    2.514e-05    0.000e+00
 22.940   -7.855e-07    0.000e+00    9.501e-08    0.000e+00    2.529e-05    0.000e+00
 22.950   -2.997e-06    0.000e+00    7.651e-08    0.000e+00    2.482e-05    0.000e+00
 22.960   -7.254e-06    0.000e+00    3.944e-08    0.000e+00    2.389e-05    0.000e+00
 22.970   -1.274e-05    0.000e+00   -6.543e-09    0.000e+00    2.273e-05    0.000e+00
 22.980   -1.888e-05    0.000e+00   -5.244e-08    0.000e+00    2.152e-05    0.000e+00
 22.990   -2.493e-05    0.000e+00   -9.179e-08    0.000e+00    2.044e-05    0.000e+00
 23.000   -2.979e-05    0.000e+00   -1.210e-07    0.000e+00    1.961e-05    0.000e+00
 23.010   -3.224e-05    0.000e+00   -1.376e-07    0.000e+00    1.916e-05    0.000e+00
 23.020   -3.129e-05    0.000e+00   -1.379e-07    0.000e+00    1.922e-05    0.000e+00
 23.030   -2.688e-05    0.000e+00   -1.172e-07    0.000e+00    1.987e-05    0.000e+00
 23.040   -2.004e-05    0.000e+00   -7.447e-08    0.000e+00    2.107e-05    0.000e+00
 23.050   -1.215e-05    0.000e+00   -1.414e-08    0.000e+00    2.264e-05    0.000e+00
 23.060   -4.302e-06    0.000e+00    5.295e-08    0.000e+00    2.433e-05    0.000e+00
 23.070    2.784e-06    0.000e+00    1.129e-07    0.000e+00    2.584e-05    0.000e+00
 23.080    8.529e-06    0.000e+00    1.547e-07    0.000e+00    2.695e-05    0.000e+00
 23.090    1.246e-05    0.000e+00    1.742e-07    0.000e+00    2.755e-05    0.000e+00
 23.100    1.452e-05    0.000e+00    1.757e-07    0.000e+00    2.771e-05    0.000e+00
 23.110    1.488e-05    0.000e+00    1.678e-07    0.000e+00    2.760e-05    0.000e+00
 23.120    1.386e-05    0.000e+00    1.581e-07    0.000e+00    2.736e-05    0.000e+00
 23.130    1.178e-05    0.000e+00    1.492e-07    0.000e+00    2.707e-05    0.000e+00
 23.140    8.593e-06    0.000e+00    1.378e-07    0.000e+00    2.665e-05    0.000e+00
 23.150    4.245e-06    0.000e+00    1.175e-07    0.000e+00    2.601e-05    0.000e+00
 23.160   -1.048e-06    0.000e+00    8.472e-08    0.000e+00    2.509e-05    0.000e+00
 23.170   -6.861e-06    0.000e+00    4.065e-08    0.000e+00    2.394e-05    0.000e+00
 23.180   -1.242e-05    0.000e+00   -7.086e-09    0.000e+00    2.274e-05    0.000e+00
 23.190   -1.681e-05    0.000e+00   -4.716e-08    0.000e+00    2.176e-05    0.000e+00
 23.200   -1.911e-05    0.000e+00   -6.914e-08    0.000e+00    2.122e-05    0.000e+00
 23.210   -1.867e-05    0.000e+00   -6.661e-08    0.000e+00    2.130e-05    0.000e+00
 23.220   -1.545e-05    0.000e+00   -4.006e-08    0.000e+00    2.197e-05    0.000e+00
 23.230   -9.897e-06    0.000e+00    4.436e-09    0.000e+00    2.312e-05    0.000e+00
 23.240   -2.789e-06    0.000e+00    5.829e-08    0.000e+00    2.453e-05    0.000e+00
 23.250    4.825e-06    0.000e+00    1.124e-07    0.000e+00    2.597e-05    0.000e+00
 23.260    1.185e-05    0.000e+00    1.600e-07    0.000e+00    2.727e-05    0.000e+00
 23.270    1.720e-05    0.000e+00    1.960e-07    0.000e+00    2.825e-05    0.000e+00
 23.280    1.997e-05    0.000e+00    2.164e-07    0.000e+00    2.878e-05    0.000e+00
 23.290    1.973e-05    0.000e+00    2.183e-07    0.000e+00    2.880e-05    0.000e+00
 23.300    1.662e-05    0.000e+00    2.000e-07    0.000e+00    2.827e-05    0.000e+00
 23.310    1.130e-05    0.000e+00    1.630e-07    0.000e+00    2.727e-05    0.000e+00
 23.320    4.828e-06    0.000e+00    1.133e-07    0.000e+00    2.598e-05    0.000e+00
 23.330   -1.563e-06    0.000e+00    6.055e-08    0.000e+00    2.464e-05    0.000e+00
 23.340   -6.573e-06    0.000e+00    1.700e-08    0.000e+00    2.355e-05    0.000e+00
 23.350   -9.112e-06    0.000e+00   -6.534e-09    0.000e+00    2.298e-05    0.000e+00
 23.360   -8.545e-06    0.000e+00   -3.878e-09    0.000e+00    2.306e-05    0.000e+00
 23.370   -4.947e-06    0.000e+00    2.471e-08    0.000e+00    2.380e-05    0.000e+00
 23.380    6.793e-07    0.000e+00    7.168e-08    0.000e+00    2.499e-05    0.000e+00
 23.390    6.719e-06    0.000e+00    1.242e-07    0.000e+00    2.630e-05    0.000e+00
 23.400    1.129e-05    0.000e+00    1.670e-07    0.000e+00    2.735e-05    0.000e+00
 23.410    1.280e-05    0.000e+00    1.865e-07    0.000e+00    2.778e-05    0.000e+00
 23.420    1.037e-05    0.000e+00    1.740e-07    0.000e+00    2.740e-05    0.000e+00
 23.430    4.028e-06    0.000e+00    1.285e-07    0.000e+00    2.618e-05    0.000e+00
 23.440   -5.163e-06    0.000e+00    5.755e-08    0.000e+00    2.434e-05    0.000e+00
 23.450   -1.550e-05    0.000e+00   -2.464e-08    0.000e+00    2.223e-05    0.000e+00
 23.460   -2.500e-05    0.000e+00   -1.010e-07    0.000e+00    2.027e-05    0.000e+00
 23.470   -3.182e-05    0.000e+00   -1.555e-07    0.000e+00    1.888e-05    0.000e+00
 23.480   -3.468e-05    0.000e+00   -1.775e-07    0.000e+00    1.830e-05    0.000e+00
 23.490   -3.320e-05    0.000e+00   -1.643e-07    0.000e+00    1.864e-05    0.000e+00
 23.500   -2.814e-05    0.000e+00   -1.215e-07    0.000e+00    1.972e-05    0.000e+00
 23.510   -2.101e-05    0.000e+00   -6.147e-08    0.000e+00    2.123e-05    0.000e+00
 23.520   -1.368e-05    0.000e+00    0.000e+00    0.000e+00    2.278e-05    0.000e+00
 23.530   -7.928e-06    0.000e+00    4.776e-08    0.000e+00    2.399e-05    0.000e+00
 23.540   -5.047e-06    0.000e+00    7.093e-08    0.000e+00    2.459e-05    0.000e+00
 23.550   -5.629e-06    0.000e+00    6.529e-08    0.000e+00    2.445e-05    0.000e+00
 23.560   -9.389e-06    0.000e+00    3.366e-08    0.000e+00    2.365e-05    0.000e+00
 23.570   -1.531e-05    0.000e+00   -1.508e-08    0.000e+00    2.241e-05    0.000e+00
 23.580   -2.184e-05    0.000e+00   -6.856e-08    0.000e+00    2.104e-05    0.000e+00
 23.590   -2.752e-05    0.000e+00   -1.144e-07    0.000e+00    1.987e-05    0.000e+00
 23.600   -3.145e-05    0.000e+00   -1.437e-07    0.000e+00    1.910e-05    0.000e+00
 23.610   -3.323e-05    0.000e+00   -1.530e-07    0.000e+00    1.882e-05    0.000e+00
 23.620   -3.291e-05    0.000e+00   -1.445e-07    0.000e+00    1.899e-05    0.000e+00
 23.630   -3.076e-05    0.000e+00   -1.235e-07    0.000e+00    1.950e-05    0.000e+00
 23.640   -2.720e-05    0.000e+00   -9.641e-08    0.000e+00    2.021e-05    0.000e+00
 23.650   -2.289e-05    0.000e+00   -6.787e-08    0.000e+00    2.099e-05    0.000e+00
 23.660   -1.866e-05    0.000e+00   -4.113e-08    0.000e+00    2.174e-05    0.000e+00
 23.670   -1.526e-05    0.000e+00   -1.831e-08    0.000e+00    2.236e-05    0.000e+00
 23.680   -1.320e-05    0.000e+00   -1.812e-09    0.000e+00    2.278e-05    0.000e+00
 23.690   -1.261e-05    0.000e+00    5.646e-09    0.000e+00    2.295e-05    0.000e+00
 23.700   -1.347e-05    0.000e+00    1.915e-09    0.000e+00    2.283e-05    0.000e+00
 23.710   -1.557e-05    0.000e+00   -1.329e-08    0.000e+00    2.242e-05    0.000e+00
 23.720   -1.853e-05    0.000e+00   -3.719e-08    0.000e+00    2.181e-05    0.000e+00
 23.730   -2.179e-05    0.000e+00   -6.444e-08    0.000e+00    2.112e-05    0.000e+00
 23.740   -2.453e-05    0.000e+00   -8.824e-08    0.000e+00    2.053e-05    0.000e+00
 23.750   -2.607e-05    0.000e+00   -1.023e-07    0.000e+00    2.018e-05    0.000e+00
 23.760   -2.611e-05    0.000e+00   -1.032e-07    0.000e+00    2.016e-05    0.000e+00
 23.770   -2.487e-05    0.000e+00   -9.161e-08    0.000e+00    2.045e-05    0.000e+00
 23.780   -2.314e-05    0.000e+00   -7.278e-08    0.000e+00    2.089e-05    0.000e+00
 23.790   -2.178e-05    0.000e+00   -5.489e-08    0.000e+00    2.129e-05    0.000e+00
 23.800   -2.143e-05    0.000e+00   -4.585e-08    0.000e+00    2.147e-05    0.000e+00
 23.810   -2.234e-05    0.000e+00   -5.064e-08    0.000e+00    2.132e-05    0.000e+00
 23.820   -2.430e-05    0.000e+00   -6.870e-08    0.000e+00    2.088e-05    0.000e+00
 23.830   -2.671e-05    0.000e+00   -9.394e-08    0.000e+00    2.028e-05    0.000e+00
 23.840   -2.862e-05    0.000e+00   -1.167e-07    0.000e+00    1.976e-05    0.000e+00
 23.850   -2.913e-05    0.000e+00   -1.273e-07    0.000e+00    1.954e-05    0.000e+00
 23.860   -2.781e-05    0.000e+00   -1.200e-07    0.000e+00    1.976e-05    0.000e+00
 23.870   -2.471e-05    0.000e+00   -9.486e-08    0.000e+00    2.040e-05    0.000e+00
 23.880   -2.039e-05    0.000e+00   -5.771e-08    0.000e+00    2.134e-05    0.000e+00
 23.890   -1.552e-05    0.000e+00   -1.742e-08    0.000e+00    2.236e-05    0.000e+00
 23.900   -1.063e-05    0.000e+00    1.849e-08    0.000e+00    2.331e-05    0.000e+00
 23.910   -6.154e-06    0.000e+00    4.588e-08    0.000e+00    2.408e-05    0.000e+00
 23.920   -2.470e-06    0.000e+00    6.465e-08    0.000e+00    2.465e-05    0.000e+00
 23.930   -6.825e-08    0.000e+00    7.674e-08    0.000e+00    2.502e-05    0.000e+00
 23.940    3.872e-07    0.000e+00    8.195e-08    0.000e+00    2.514e-05    0.000e+00
 23.950   -1.500e-06    0.000e+00    7.728e-08    0.000e+00    2.493e-05    0.000e+00
 23.960   -5.753e-06    0.000e+00    5.783e-08    0.000e+00    2.431e-05    0.000e+00
 23.970   -1.166e-05    0.000e+00    2.091e-08    0.000e+00    2.327e-05    0.000e+00
 23.980   -1.770e-05    0.000e+00   -2.832e-08    0.000e+00    2.202e-05    0.000e+00
 23.990   -2.244e-05    0.000e+00   -7.749e-08    0.000e+00    2.085e-05    0.000e+00
 24.000   -2.498e-05    0.000e+00   -1.112e-07    0.000e+00    2.010e-05    0.000e+00
 24.010   -2.507e-05    0.000e+00   -1.174e-07    0.000e+00    1.999e-05    0.000e+00
 24.020   -2.313e-05    0.000e+00   -9.506e-08    0.000e+00    2.051e-05    0.000e+00
 24.030   -1.966e-05    0.000e+00   -5.353e-08    0.000e+00    2.146e-05    0.000e+00
 24.040   -1.523e-05    0.000e+00   -7.760e-09    0.000e+00    2.255e-05    0.000e+00
 24.050   -1.052e-05    0.000e+00    2.872e-08    0.000e+00    2.349e-05    0.000e+00
 24.060   -6.147e-06    0.000e+00    5.068e-08    0.000e+00    2.417e-05    0.000e+00
 24.070   -2.797e-06    0.000e+00    6.072e-08    0.000e+00    2.456e-05    0.000e+00
 24.080   -8.363e-07    0.000e+00    6.525e-08    0.000e+00    2.477e-05    0.000e+00
 24.090   -2.399e-07    0.000e+00    6.947e-08    0.000e+00    2.488e-05    0.000e+00
 24.100   -8.364e-07    0.000e+00    7.301e-08    0.000e+00    2.490e-05    0.000e+00
 24.110   -2.276e-06    0.000e+00    7.180e-08    0.000e+00    2.479e-05    0.000e+00
 24.120   -4.297e-06    0.000e+00    6.171e-08    0.000e+00    2.448e-05    0.000e+00
 24.130   -6.836e-06    0.000e+00    4.144e-08    0.000e+00    2.396e-05    0.000e+00
 24.140   -9.831e-06    0.000e+00    1.448e-08    0.000e+00    2.329e-05    0.000e+00
 24.150   -1.328e-05    0.000e+00   -1.373e-08    0.000e+00    2.257e-05    0.000e+00
 24.160   -1.715e-05    0.000e+00   -3.926e-08    0.000e+00    2.187e-05    0.000e+00
 24.170   -2.096e-05    0.000e+00   -6.031e-08    0.000e+00    2.125e-05    0.000e+00
 24.180   -2.373e-05    0.000e+00   -7.620e-08    0.000e+00    2.079e-05    0.000e+00
 24.190   -2.456e-05    0.000e+00   -8.512e-08    0.000e+00    2.058e-05    0.000e+00
 24.200   -2.302e-05    0.000e+00   -8.311e-08    0.000e+00    2.072e-05    0.000e+00
 24.210   -1.942e-05    0.000e+00   -6.601e-08    0.000e+00    2.126e-05    0.000e+00
 24.220   -1.461e-05    0.000e+00   -3.307e-08    0.000e+00    2.215e-05    0.000e+00
 24.230   -9.497e-06    0.000e+00    1.061e-08    0.000e+00    2.325e-05    0.000e+00
 24.240   -4.815e-06    0.000e+00    5.490e-08    0.000e+00    2.433e-05    0.000e+00
 24.250   -8.260e-07    0.000e+00    8.935e-08    0.000e+00    2.519e-05    0.000e+00
 24.260    2.746e-06    0.000e+00    1.095e-07    0.000e+00    2.578e-05    0.000e+00
 24.270    5.943e-06    0.000e+00    1.182e-07    0.000e+00    2.614e-05    0.000e+00
 24.280    8.373e-06    0.000e+00    1.221e-07    0.000e+00    2.638e-05    0.000e+00
 24.290    9.567e-06    0.000e+00    1.275e-07    0.000e+00    2.655e-05    0.000e+00
 24.300    9.280e-06    0.000e+00    1.342e-07    0.000e+00    2.664e-05    0.000e+00
 24.310    7.783e-06    0.000e+00    1.369e-07    0.000e+00    2.659e-05    0.000e+00
 24.320    5.559e-06    0.000e+00    1.292e-07    0.000e+00    2.631e-05    0.000e+00
 24.330    2.912e-06    0.000e+00    1.083e-07    0.000e+00    2.577e-05    0.000e+00
 24.340   -7.688e-08    0.000e+00    7.792e-08    0.000e+00    2.504e-05    0.000e+00
 24.350   -3.429e-06    0.000e+00    4.592e-08    0.000e+00    2.426e-05    0.000e+00
 24.360   -6.879e-06    0.000e+00    1.983e-08    0.000e+00    2.358e-05    0.000e+00
 24.370   -9.738e-06    0.000e+00    4.105e-09    0.000e+00    2.312e-05    0.000e+00
 24.380   -1.119e-05    0.000e+00   -8.603e-10    0.000e+00    2.293e-05    0.000e+00
 24.390   -1.087e-05    0.000e+00    3.137e-09    0.000e+00    2.303e-05    0.000e+00
 24.400   -9.254e-06    0.000e+00    1.345e-08    0.000e+00    2.331e-05    0.000e+00
 24.410   -7.333e-06    0.000e+00    2.686e-08    0.000e+00    2.367e-05    0.000e+00
 24.420   -6.048e-06    0.000e+00    3.963e-08    0.000e+00    2.398e-05    0.000e+00
 24.430   -5.771e-06    0.000e+00    4.736e-08    0.000e+00    2.413e-05    0.000e+00
 24.440   -6.162e-06    0.000e+00    4.725e-08    0.000e+00    2.410e-05    0.000e+00
 24.450   -6.610e-06    0.000e+00    4.011e-08    0.000e+00    2.395e-05    0.000e+00
 24.460   -6.599e-06    0.000e+00    3.074e-08    0.000e+00    2.379e-05    0.000e+00
 24.470   -6.024e-06    0.000e+00    2.596e-08    0.000e+00    2.375e-05    0.000e+00
 24.480   -5.175e-06    0.000e+00    3.013e-08    0.000e+00    2.387e-05    0.000e+00
 24.490   -4.377e-06    0.000e+00    4.239e-08    0.000e+00    2.414e-05    0.000e+00
 24.500   -3.929e-06    0.000e+00    5.667e-08    0.000e+00    2.442e-05    0.000e+00
